--run--	praat_version	Praat 6.6.30 (June 30 2026)
long_meas3_refuse	leg_returned	long_meas3_refuse
long_meas3_refuse	series_role	measurements
long_meas3_refuse	n_series	1
long_meas3_refuse	series_cols	value
long_meas3_refuse	time_col	time
long_meas3_refuse	value_col	value
long_meas3_refuse	group_col	
long_meas3_refuse	right_col	
long_meas3_refuse	second_axis	0
long_meas3_refuse	ci_accepted	0
long_meas3_refuse	repeats_found	0
long_meas3_refuse	max_per_point	1
long_meas3_refuse	ci_offered	0
long_meas3_refuse	shape	2
long_meas3_refuse	level_mode	0
long_meas3_refuse	level_name_col	
long_meas3_refuse	long_value_col	
long_meas3_refuse	n_numeric	1
long_meas3_refuse	n_text	1
long_meas3_refuse	y_label	Value
long_meas3_refuse	axis_y_min	82
long_meas3_refuse	axis_y_max	104
long_meas3_refuse	axis_x_min	0.012000000000000004
long_meas3_refuse	axis_x_max	1.038
long_meas3_refuse	drawn_union	0 6 0 4
long_meas3_refuse	vars_written	26
long_meas3_refuse	fig_png_md5	9f345f180b77179241754dc4f063c47b
long_meas3_refuse	fig_png_bytes	76066
long_meas3_refuse	fig_png_px	1800x1200
long_meas3_refuse	fig_chromatic_colours	1
long_meas3_refuse	fig_colour_#0073B3	16641
long_meas3_refuse	fig_chromatic_bands	3996,0,6541,3449,4377,2484,2225,3193,1003,2362
long_meas3_refuse	fig_chromatic_bands_nonempty	9
long_meas3_refuse	fig_figtext	Value over time (It longmeas3)
long_meas3_refuse	fig_figtext	100
long_meas3_refuse	fig_figtext	95.
long_meas3_refuse	fig_figtext	oO
long_meas3_refuse	fig_figtext	2
long_meas3_refuse	fig_figtext	Ws
long_meas3_refuse	fig_figtext	>
long_meas3_refuse	fig_figtext	90
long_meas3_refuse	fig_figtext	85
long_meas3_refuse	fig_figtext	0.1 02 0.3 04 #05 06 07 «0.8 0.9 1
long_meas3_refuse	fig_figtext	Time
long_meas3_refuse	info	Time series: Line shows the mean per time point. 40 repeated observation(s) were averaged. Use Spaghetti Plot to show individual series, or Time Series (with CI) to show the spread around each mean.
long_meas3_refuse	info_lines	1
long_meas3_refuse	display_clear	yes
subjects4	leg_started	1
subjects4	ink_empty	0.000704286
subjects4	s1_title	EML Graphs
subjects4	s1_want	EML Graphs
subjects4	s1_shown	Graph type: Line Chart (+Cl) v
subjects4	s1_shown	Title (blank = auto from table and
subjects4	s1_shown	columns):
subjects4	s1_shown	Subtitle:
subjects4	s1_shown	Colormode: Color v
subjects4	s1_shown	Figure width (inches): ¢
subjects4	s1_shown	Figure height (inches): | 4
subjects4	s1_shown	Erase page first
subjects4	s1_shown	Panel origin x (inches):
subjects4	s1_shown	Panel origin y (inches):
subjects4	s1_shown	Untick Erase to add this figure to the page already drawn.
subjects4	s1_shown	On a composed page a legend inside the plot is not
subjects4	s1_shown	given axis room — use Right of plot or Below plot.
subjects4	s1_shown	Undo Quit Continue
subjects4	s2_title	Line Chart -- What the lines are
subjects4	s2_want	Line Chart -- What the lines are
subjects4	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
subjects4	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
subjects4	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
subjects4	s2_shown	Different measurements: FO and contact quotient — each its own scale.
subjects4	s2_shown	Undo Go Back Quit Continue
subjects4	s3_title	Line Chart -- Column Mapping
subjects4	s3_want	Line Chart -- Column Mapping
subjects4	s3_shown	[-] Select columns from your Table.
subjects4	s3_shown	Time column: time v
subjects4	s3_shown	Every numeric column is drawn. Untick any you do not want.
subjects4	s3_shown	Series 1 (S1)
subjects4	s3_shown	Series 2 (S2)
subjects4	s3_shown	Series 3 (S3)
subjects4	s3_shown	Series 4 (S4)
subjects4	s3_shown	Y axis label:
subjects4	s3_shown	Line style: Solid Vv
subjects4	s3_shown	Undo Go Back Quit Advanced Draw
subjects4	s4_title	Graph Complete
subjects4	s4_want	Graph Complete
subjects4	s4_ink	0.00582643
subjects4	s4_shown	| Graph has been drawn in the Picture window.
subjects4	s4_shown	What would you like to do?
subjects4	s4_shown	Done Save Redraw
subjects4	steps	4
subjects4	wait_seconds	0
subjects4	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
subjects4	exited	no
subjects4	leg_object	1
subjects4	leg_returned	subjects4
subjects4	series_role	subjects
subjects4	n_series	4
subjects4	series_cols	S1,S2,S3,S4
subjects4	time_col	time
subjects4	value_col	eml_value
subjects4	group_col	eml_series
subjects4	right_col	
subjects4	second_axis	0
subjects4	ci_accepted	0
subjects4	repeats_found	0
subjects4	max_per_point	1
subjects4	ci_offered	0
subjects4	shape	1
subjects4	level_mode	0
subjects4	level_name_col	
subjects4	long_value_col	
subjects4	n_numeric	4
subjects4	n_text	0
subjects4	y_label	
subjects4	axis_y_min	50
subjects4	axis_y_max	722.7071716977504
subjects4	axis_x_min	0.56
subjects4	axis_x_max	12.44
subjects4	drawn_union	0 6 0 4
subjects4	vars_written	26
subjects4	fig_png_md5	33ca5bf44244beae6075eb4b5eb14900
subjects4	fig_png_bytes	102225
subjects4	fig_png_px	1800x1200
subjects4	fig_chromatic_colours	4
subjects4	fig_colour_#009E73	11674
subjects4	fig_colour_#0073B3	11668
subjects4	fig_colour_#CC78A6	11659
subjects4	fig_colour_#E69E00	11655
subjects4	fig_chromatic_bands	3451,2511,4805,549,13062,13361,12877,9687,4842,1127
subjects4	fig_chromatic_bands_nonempty	10
subjects4	fig_figtext	Line Chart (+Cl): It subjects4
subjects4	fig_figtext	700
subjects4	fig_figtext	@si
subjects4	fig_figtext	@ s2
subjects4	fig_figtext	600} @ s3
subjects4	fig_figtext	@s4
subjects4	fig_figtext	500
subjects4	fig_figtext	400 eee @_9@ © © ©@ © oe © ©
subjects4	fig_figtext	300 e300 e 0 © oo © © e °
subjects4	fig_figtext	—e _@—@_@_@ © © ©
subjects4	fig_figtext	200] e —® ® —-@— @ © ~e
subjects4	fig_figtext	100 o 09 ee ee © © eo 0 0
subjects4	fig_figtext	2 4 6 8 10 12
subjects4	fig_figtext	Time
subjects4	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
subjects4	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
subjects4	info_lines	2
subjects4	display_clear	yes
subjects_ci	leg_started	1
subjects_ci	ink_empty	0.000704286
subjects_ci	s1_title	EML Graphs
subjects_ci	s1_want	EML Graphs
subjects_ci	s1_shown	Graph type: Line Chart (+Cl) v
subjects_ci	s1_shown	Title (blank = auto from table and
subjects_ci	s1_shown	columns):
subjects_ci	s1_shown	Subtitle:
subjects_ci	s1_shown	Colormode: Color v
subjects_ci	s1_shown	Figure width (inches): ¢
subjects_ci	s1_shown	Figure height (inches): | 4
subjects_ci	s1_shown	Erase page first
subjects_ci	s1_shown	Panel origin x (inches):
subjects_ci	s1_shown	Panel origin y (inches):
subjects_ci	s1_shown	Untick Erase to add this figure to the page already drawn.
subjects_ci	s1_shown	On a composed page a legend inside the plot is not
subjects_ci	s1_shown	given axis room — use Right of plot or Below plot.
subjects_ci	s1_shown	Undo Quit Continue
subjects_ci	s2_title	Line Chart -- What the lines are
subjects_ci	s2_want	Line Chart -- What the lines are
subjects_ci	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
subjects_ci	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
subjects_ci	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
subjects_ci	s2_shown	Different measurements: FO and contact quotient — each its own scale.
subjects_ci	s2_shown	Undo Go Back Quit Continue
subjects_ci	s3_title	Line Chart -- Column Mapping
subjects_ci	s3_want	Line Chart -- Column Mapping
subjects_ci	s3_shown	[-] Select columns from your Table.
subjects_ci	s3_shown	Time column: time v
subjects_ci	s3_shown	Measurement column: fO
subjects_ci	s3_shown	Series names come from: _ speaker v
subjects_ci	s3_shown	Group order: Table order Vv
subjects_ci	s3_shown	Draw the mean and its interval (up to 4 observations per point)
subjects_ci	s3_shown	Line style: Solid v
subjects_ci	s3_shown	Undo Go Back Quit Advanced Draw
subjects_ci	s4_title	Line Chart -- Column Mapping
subjects_ci	s4_want	Line Chart -- Column Mapping
subjects_ci	s4_shown	[-] Select columns from your Table.
subjects_ci	s4_shown	Time column: time v
subjects_ci	s4_shown	Measurement column: f0
subjects_ci	s4_shown	Series names come from: _ speaker Vv
subjects_ci	s4_shown	Group order: Table order Vv
subjects_ci	s4_shown	Draw the mean and its interval (up to 4 observations per point)
subjects_ci	s4_shown	Line style: Solid v
subjects_ci	s4_shown	»\ axis range (both 0 = auto)
subjects_ci	s4_shown	Time minimum: | g
subjects_ci	s4_shown	Time maximum: | g
subjects_ci	s4_shown	». Y-axis range (both 0 = auto)
subjects_ci	s4_shown	Value maximum: g
subjects_ci	s4_shown	Value minimum: 9g
subjects_ci	s4_shown	Gridline mode: Both v
subjects_ci	s4_shown	Legend placement: Inside plot Vv
subjects_ci	s4_shown	Output DPI: 300 dpi v
subjects_ci	s4_shown	Show inner box
subjects_ci	s4_shown	Show axis names: Both v
subjects_ci	s4_shown	Show ticks: Both 7
subjects_ci	s4_shown	Show axis values: Both v
subjects_ci	s4_shown	Font: Helvetica v
subjects_ci	s4_shown	.. Axis labels (blank = auto) - %italic #bold “super sub - \% and a space
subjects_ci	s4_shown	prints % X axis label:
subjects_ci	s4_shown	Y axis label:
subjects_ci	s4_shown	Undo Go Back Quit Beginner Draw
subjects_ci	s5_title	Line Chart -- Column Mapping
subjects_ci	s5_want	Line Chart -- Column Mapping
subjects_ci	s5_shown	[-] Select columns from your Table.
subjects_ci	s5_shown	Time column: time v
subjects_ci	s5_shown	Measurement column: fO
subjects_ci	s5_shown	Series names come from: _ speaker v
subjects_ci	s5_shown	Group order: Table order Vv
subjects_ci	s5_shown	Draw the mean and its interval (up to 4 observations per point)
subjects_ci	s5_shown	Line style: Solid v
subjects_ci	s5_shown	Undo Go Back Quit Advanced Draw
subjects_ci	s6_title	Graph Complete
subjects_ci	s6_want	Graph Complete
subjects_ci	s6_ink	0.00454286
subjects_ci	s6_shown	| Graph has been drawn in the Picture window.
subjects_ci	s6_shown	What would you like to do?
subjects_ci	s6_shown	Done Save Redraw
subjects_ci	steps	6
subjects_ci	wait_seconds	0
subjects_ci	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
subjects_ci	exited	no
subjects_ci	leg_object	2
subjects_ci	leg_returned	subjects_ci
subjects_ci	series_role	subjects
subjects_ci	n_series	1
subjects_ci	series_cols	f0
subjects_ci	time_col	time
subjects_ci	value_col	f0
subjects_ci	group_col	speaker
subjects_ci	right_col	
subjects_ci	second_axis	0
subjects_ci	ci_accepted	1
subjects_ci	repeats_found	1
subjects_ci	max_per_point	4
subjects_ci	ci_offered	1
subjects_ci	shape	2
subjects_ci	level_mode	0
subjects_ci	level_name_col	
subjects_ci	long_value_col	
subjects_ci	n_numeric	1
subjects_ci	n_text	1
subjects_ci	y_label	F0
subjects_ci	drawn_union	0 6 0 4
subjects_ci	vars_written	22
subjects_ci	fig_png_md5	29ace2efb3412c18e54a6fad71205878
subjects_ci	fig_png_bytes	70848
subjects_ci	fig_png_px	1800x1200
subjects_ci	fig_chromatic_colours	4
subjects_ci	fig_colour_#B3D4E8	132528
subjects_ci	fig_colour_#F8E3B3	104977
subjects_ci	fig_colour_#E69E00	7085
subjects_ci	fig_colour_#0073B3	7034
subjects_ci	fig_chromatic_bands	4964,2991,1735,675,83399,30679,39123,102491,288,964
subjects_ci	fig_chromatic_bands_nonempty	10
subjects_ci	fig_figtext	FO over time and speaker (It grouprep)
subjects_ci	fig_figtext	400
subjects_ci	fig_figtext	@ Speaker 1
subjects_ci	fig_figtext	@ Speaker 2
subjects_ci	fig_figtext	350
subjects_ci	fig_figtext	One
subjects_ci	fig_figtext	30%
subjects_ci	fig_figtext	950 ae
subjects_ci	fig_figtext	1 2 3 4 5 6
subjects_ci	fig_figtext	Time
subjects_ci	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
subjects_ci	info	Time Series (with CI): 2 group(s)
subjects_ci	info	  Group: Speaker 1 — 6 time points
subjects_ci	info	  Observations per time point: up to 4
subjects_ci	info	  Group: Speaker 2 — 6 time points
subjects_ci	info	  Observations per time point: up to 4
subjects_ci	info	Time series (with CI): Line shows the mean; band shows the 95% CI. 36 repeated observation(s) were averaged into their time points. Use Spaghetti Plot to show the individual series behind the mean.
subjects_ci	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
subjects_ci	info	Time Series (with CI): 2 group(s)
subjects_ci	info	  Group: Speaker 1 — 6 time points
subjects_ci	info	  Observations per time point: up to 4
subjects_ci	info	  Group: Speaker 2 — 6 time points
subjects_ci	info	  Observations per time point: up to 4
subjects_ci	info	Time series (with CI): Line shows the mean; band shows the 95% CI. 36 repeated observation(s) were averaged into their time points. Use Spaghetti Plot to show the individual series behind the mean.
subjects_ci	info_lines	14
subjects_ci	display_clear	yes
meas2	leg_started	1
meas2	ink_empty	0.000704286
meas2	s1_title	EML Graphs
meas2	s1_want	EML Graphs
meas2	s1_shown	Graph type: Line Chart (+Cl) v
meas2	s1_shown	Title (blank = auto from table and
meas2	s1_shown	columns):
meas2	s1_shown	Subtitle:
meas2	s1_shown	Colormode: Color v
meas2	s1_shown	Figure width (inches): ¢
meas2	s1_shown	Figure height (inches): | 4
meas2	s1_shown	Erase page first
meas2	s1_shown	Panel origin x (inches):
meas2	s1_shown	Panel origin y (inches):
meas2	s1_shown	Untick Erase to add this figure to the page already drawn.
meas2	s1_shown	On a composed page a legend inside the plot is not
meas2	s1_shown	given axis room — use Right of plot or Below plot.
meas2	s1_shown	Undo Quit Continue
meas2	s2_title	Line Chart -- What the lines are
meas2	s2_want	Line Chart -- What the lines are
meas2	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
meas2	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
meas2	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
meas2	s2_shown	Different measurements: FO and contact quotient — each its own scale.
meas2	s2_shown	Undo Go Back Quit Continue
meas2	s3_title	Line Chart -- Column Mapping
meas2	s3_want	Line Chart -- Column Mapping
meas2	s3_shown	[-] Select columns from your Table.
meas2	s3_shown	Time column: time 7
meas2	s3_shown	Every numeric column is drawn. Untick any you do not want.
meas2	s3_shown	Series 1 (f0)
meas2	s3_shown	Series 2 (cq)
meas2	s3_shown	Line style: Solid v
meas2	s3_shown	Undo Go Back Quit Advanced Draw
meas2	s4_title	Line Chart -- The Right-Hand Axis
meas2	s4_want	Line Chart -- The Right-Hand Axis
meas2	s4_shown	These two measurements are on different scales, so each gets its own.
meas2	s4_shown	Its ticks and its name go in the right margin.
meas2	s4_shown	Right hand axis: cq v
meas2	s4_shown	\. Right y-axis range (both 0 = auto)
meas2	s4_shown	Right minimum: 9g
meas2	s4_shown	Right maximum: 9g
meas2	s4_shown	\, Right axis label (blank = the column name)
meas2	s4_shown	Right axis label:
meas2	s4_shown	Right line style: Dashed Vv
meas2	s4_shown	Undo Go Back Draw
meas2	s5_title	Graph Complete
meas2	s5_want	Graph Complete
meas2	s5_ink	0.00600643
meas2	s5_shown	| Graph has been drawn in the Picture window.
meas2	s5_shown	What would you like to do?
meas2	s5_shown	Done Save Redraw
meas2	steps	5
meas2	wait_seconds	0
meas2	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
meas2	exited	no
meas2	leg_object	3
meas2	leg_returned	meas2
meas2	series_role	measurements
meas2	n_series	2
meas2	series_cols	f0,cq
meas2	time_col	time
meas2	value_col	f0
meas2	group_col	
meas2	right_col	cq
meas2	second_axis	1
meas2	ci_accepted	0
meas2	repeats_found	0
meas2	max_per_point	1
meas2	ci_offered	0
meas2	shape	1
meas2	level_mode	0
meas2	level_name_col	
meas2	long_value_col	
meas2	n_numeric	2
meas2	n_text	0
meas2	y_label	F0
meas2	axis_y_min	180
meas2	axis_y_max	283.49608977795856
meas2	axis_x_min	0.003333333333333327
meas2	axis_x_max	1.0383333333333333
meas2	drawn_union	0 6 0 4
meas2	vars_written	26
meas2	fig_png_md5	deab345dd1b4aa7bf411efeb1588f427
meas2	fig_png_bytes	136990
meas2	fig_png_px	1800x1200
meas2	fig_chromatic_colours	2
meas2	fig_colour_#0073B3	20937
meas2	fig_colour_#E69E00	20845
meas2	fig_chromatic_bands	2821,2899,2651,11148,10180,8340,7275,12344,3440,2362
meas2	fig_chromatic_bands_nonempty	10
meas2	fig_figtext	FO over time (It meas2)
meas2	fig_figtext	280
meas2	fig_figtext	@ 0
meas2	fig_figtext	@ Cq (right axis) 0.6
meas2	fig_figtext	260
meas2	fig_figtext	0.55
meas2	fig_figtext	@. eee
meas2	fig_figtext	e Pa ‘e
meas2	fig_figtext	240 \ . . Os
meas2	fig_figtext	° @ / e “oOo
meas2	fig_figtext	2 . é \ 9
meas2	fig_figtext	@ } e
meas2	fig_figtext	220 \ 4 ‘£0.45
meas2	fig_figtext	e °
meas2	fig_figtext	e ®
meas2	fig_figtext	200 e © 0.4
meas2	fig_figtext	‘eo. 8
meas2	fig_figtext	@
meas2	fig_figtext	° 0.35
meas2	fig_figtext	180
meas2	fig_figtext	01 #02 03 04 05 06 07 08 09 1
meas2	fig_figtext	Time
meas2	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
meas2	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
meas2	info_lines	2
meas2	display_clear	yes
meas2_rep	leg_started	1
meas2_rep	ink_empty	0.000704286
meas2_rep	s1_title	EML Graphs
meas2_rep	s1_want	EML Graphs
meas2_rep	s1_shown	Graph type: Line Chart (+Cl) v
meas2_rep	s1_shown	Title (blank = auto from table and
meas2_rep	s1_shown	columns):
meas2_rep	s1_shown	Subtitle:
meas2_rep	s1_shown	Colormode: Color v
meas2_rep	s1_shown	Figure width (inches): ¢
meas2_rep	s1_shown	Figure height (inches): | 4
meas2_rep	s1_shown	Erase page first
meas2_rep	s1_shown	Panel origin x (inches):
meas2_rep	s1_shown	Panel origin y (inches):
meas2_rep	s1_shown	Untick Erase to add this figure to the page already drawn.
meas2_rep	s1_shown	On a composed page a legend inside the plot is not
meas2_rep	s1_shown	given axis room — use Right of plot or Below plot.
meas2_rep	s1_shown	Undo Quit Continue
meas2_rep	s2_title	Line Chart -- What the lines are
meas2_rep	s2_want	Line Chart -- What the lines are
meas2_rep	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
meas2_rep	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
meas2_rep	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
meas2_rep	s2_shown	Different measurements: FO and contact quotient — each its own scale.
meas2_rep	s2_shown	Undo Go Back Quit Continue
meas2_rep	s3_title	Line Chart -- Column Mapping
meas2_rep	s3_want	Line Chart -- Column Mapping
meas2_rep	s3_shown	[-] Select columns from your Table.
meas2_rep	s3_shown	Time column: time 7
meas2_rep	s3_shown	Every numeric column is drawn. Untick any you do not want.
meas2_rep	s3_shown	Series 1 (f0)
meas2_rep	s3_shown	Series 2 (cq)
meas2_rep	s3_shown	Line style: Solid v
meas2_rep	s3_shown	Undo Go Back Quit Advanced Draw
meas2_rep	s4_title	Line Chart -- The Right-Hand Axis
meas2_rep	s4_want	Line Chart -- The Right-Hand Axis
meas2_rep	s4_shown	These two measurements are on different scales, so each gets its own.
meas2_rep	s4_shown	Its ticks and its name go in the right margin.
meas2_rep	s4_shown	Right hand axis: cq v
meas2_rep	s4_shown	\. Right y-axis range (both 0 = auto)
meas2_rep	s4_shown	Right minimum: 9g
meas2_rep	s4_shown	Right maximum: 9g
meas2_rep	s4_shown	\, Right axis label (blank = the column name)
meas2_rep	s4_shown	Right axis label:
meas2_rep	s4_shown	Right line style: Dashed Vv
meas2_rep	s4_shown	Undo Go Back Draw
meas2_rep	s5_title	Graph Complete
meas2_rep	s5_want	Graph Complete
meas2_rep	s5_ink	0.00509714
meas2_rep	s5_shown	| Graph has been drawn in the Picture window.
meas2_rep	s5_shown	What would you like to do?
meas2_rep	s5_shown	Done Save Redraw
meas2_rep	steps	5
meas2_rep	wait_seconds	0
meas2_rep	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
meas2_rep	exited	no
meas2_rep	leg_object	4
meas2_rep	leg_returned	meas2_rep
meas2_rep	series_role	measurements
meas2_rep	n_series	2
meas2_rep	series_cols	f0,cq
meas2_rep	time_col	time
meas2_rep	value_col	f0
meas2_rep	group_col	
meas2_rep	right_col	cq
meas2_rep	second_axis	1
meas2_rep	ci_accepted	0
meas2_rep	repeats_found	1
meas2_rep	max_per_point	3
meas2_rep	ci_offered	0
meas2_rep	shape	1
meas2_rep	level_mode	0
meas2_rep	level_name_col	
meas2_rep	long_value_col	
meas2_rep	n_numeric	2
meas2_rep	n_text	0
meas2_rep	y_label	F0
meas2_rep	axis_y_min	169.44092144428626
meas2_rep	axis_y_max	260
meas2_rep	axis_x_min	0.09
meas2_rep	axis_x_max	1.035
meas2_rep	drawn_union	0 6 0 4
meas2_rep	vars_written	26
meas2_rep	fig_png_md5	768301b962c31f9ffa21f459562e0b17
meas2_rep	fig_png_bytes	115746
meas2_rep	fig_png_px	1800x1200
meas2_rep	fig_chromatic_colours	2
meas2_rep	fig_colour_#0073B3	8455
meas2_rep	fig_colour_#E69E00	8107
meas2_rep	fig_chromatic_bands	3639,2766,5891,3135,3467,5266,3247,2847,3198,2362
meas2_rep	fig_chromatic_bands_nonempty	10
meas2_rep	fig_figtext	FO over time (It meas2rep)
meas2_rep	fig_figtext	260 0.55
meas2_rep	fig_figtext	eo
meas2_rep	fig_figtext	» 0.5
meas2_rep	fig_figtext	240 eo
meas2_rep	fig_figtext	‘e
meas2_rep	fig_figtext	. 0.45
meas2_rep	fig_figtext	220 \N
meas2_rep	fig_figtext	°o . fe)
meas2_rep	fig_figtext	* o4 2
meas2_rep	fig_figtext	‘e. ° e
meas2_rep	fig_figtext	200 —o
meas2_rep	fig_figtext	e 0.35
meas2_rep	fig_figtext	is0f @O 0.3
meas2_rep	fig_figtext	@ Ca (right axis)
meas2_rep	fig_figtext	01 #02 O08 O04 O05 06 O07 O08 09 1
meas2_rep	fig_figtext	Time
meas2_rep	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
meas2_rep	info	Time series: Lines show the mean per time point. 16 repeated observation(s) were averaged. Intervals are not offered across two scales.
meas2_rep	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
meas2_rep	info	Time series: Lines show the mean per time point. 16 repeated observation(s) were averaged. Intervals are not offered across two scales.
meas2_rep	info_lines	4
meas2_rep	display_clear	yes
meas3_refuse	leg_started	1
meas3_refuse	ink_empty	0.000704286
meas3_refuse	s1_title	EML Graphs
meas3_refuse	s1_want	EML Graphs
meas3_refuse	s1_shown	Graph type: Line Chart (+Cl) v
meas3_refuse	s1_shown	Title (blank = auto from table and
meas3_refuse	s1_shown	columns):
meas3_refuse	s1_shown	Subtitle:
meas3_refuse	s1_shown	Colormode: Color v
meas3_refuse	s1_shown	Figure width (inches): ¢
meas3_refuse	s1_shown	Figure height (inches): | 4
meas3_refuse	s1_shown	Erase page first
meas3_refuse	s1_shown	Panel origin x (inches):
meas3_refuse	s1_shown	Panel origin y (inches):
meas3_refuse	s1_shown	Untick Erase to add this figure to the page already drawn.
meas3_refuse	s1_shown	On a composed page a legend inside the plot is not
meas3_refuse	s1_shown	given axis room — use Right of plot or Below plot.
meas3_refuse	s1_shown	Undo Quit Continue
meas3_refuse	s2_title	Line Chart -- What the lines are
meas3_refuse	s2_want	Line Chart -- What the lines are
meas3_refuse	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
meas3_refuse	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
meas3_refuse	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
meas3_refuse	s2_shown	Different measurements: FO and contact quotient — each its own scale.
meas3_refuse	s2_shown	Undo Go Back Quit Continue
meas3_refuse	s3_title	Line Chart -- Column Mapping
meas3_refuse	s3_want	Line Chart -- Column Mapping
meas3_refuse	s3_shown	[-] Select columns from your Table.
meas3_refuse	s3_shown	Time column: time Vv
meas3_refuse	s3_shown	Every numeric column is drawn. Untick any you do not want.
meas3_refuse	s3_shown	Series 1 (f0)
meas3_refuse	s3_shown	Series 2 (cq)
meas3_refuse	s3_shown	Series 3 (spl)
meas3_refuse	s3_shown	Line style: Solid Vv
meas3_refuse	s3_shown	Undo Go Back Quit Advanced Draw
meas3_refuse	s4_title	Line chart
meas3_refuse	s4_want	Line chart
meas3_refuse	s4_shown	There are 3 different measurements here and a figure has two
meas3_refuse	s4_shown	vertical axes. Draw the extra ones as stacked panels: untick
meas3_refuse	s4_shown	"Erase page first", set a panel origin, and press Draw again —
meas3_refuse	s4_shown	or untick columns until two are left.
meas3_refuse	s4_shown	OK
meas3_refuse	s4_ink	0.000704286
meas3_refuse	s5_title	Line Chart -- Column Mapping
meas3_refuse	s5_want	Line Chart -- Column Mapping
meas3_refuse	s5_shown	[-] Select columns from your Table.
meas3_refuse	s5_shown	Time column: time Vv
meas3_refuse	s5_shown	Every numeric column is drawn. Untick any you do not want.
meas3_refuse	s5_shown	Series 1 (f0)
meas3_refuse	s5_shown	Series 2 (cq)
meas3_refuse	s5_shown	Series 3 (spl)
meas3_refuse	s5_shown	Line style: Solid Vv
meas3_refuse	s5_shown	Undo Go Back Quit Advanced Draw
meas3_refuse	s6_title	Line Chart -- The Right-Hand Axis
meas3_refuse	s6_want	Line Chart -- The Right-Hand Axis
meas3_refuse	s6_shown	These two measurements are on different scales, so each gets its own.
meas3_refuse	s6_shown	Its ticks and its name go in the right margin.
meas3_refuse	s6_shown	Right hand axis: cq v
meas3_refuse	s6_shown	\. Right y-axis range (both 0 = auto)
meas3_refuse	s6_shown	Right minimum: 9g
meas3_refuse	s6_shown	Right maximum: 9g
meas3_refuse	s6_shown	\, Right axis label (blank = the column name)
meas3_refuse	s6_shown	Right axis label:
meas3_refuse	s6_shown	Right line style: Dashed Vv
meas3_refuse	s6_shown	Undo Go Back Draw
meas3_refuse	s7_title	Graph Complete
meas3_refuse	s7_want	Graph Complete
meas3_refuse	s7_ink	0.00571929
meas3_refuse	s7_shown	| Graph has been drawn in the Picture window.
meas3_refuse	s7_shown	What would you like to do?
meas3_refuse	s7_shown	Done Save Redraw
meas3_refuse	steps	7
meas3_refuse	wait_seconds	0
meas3_refuse	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
meas3_refuse	exited	no
meas3_refuse	leg_object	5
meas3_refuse	leg_returned	meas3_refuse
meas3_refuse	series_role	measurements
meas3_refuse	n_series	2
meas3_refuse	series_cols	f0,cq
meas3_refuse	time_col	time
meas3_refuse	value_col	f0
meas3_refuse	group_col	
meas3_refuse	right_col	cq
meas3_refuse	second_axis	1
meas3_refuse	ci_accepted	0
meas3_refuse	repeats_found	0
meas3_refuse	max_per_point	1
meas3_refuse	ci_offered	0
meas3_refuse	shape	1
meas3_refuse	level_mode	0
meas3_refuse	level_name_col	
meas3_refuse	long_value_col	
meas3_refuse	n_numeric	3
meas3_refuse	n_text	0
